GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,IsRootEvent,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,Actor1Geo_CountryCode,Actor2Geo_CountryCode,Actor1CountryCode,Actor2CountryCode,Actor1Name,Actor2Name,Actor1Type1Code,Actor2Type1Code,Actor1KnownGroupCode,Actor2KnownGroupCode,EventRootCode,EventBaseCode,EventCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,SOURCEURL
1218465636,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNOR,,GOV,,,,5,51,51,1,3.4,6,1,6,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465641,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNOR,,GOV,,,,11,110,110,3,-2.0,3,1,3,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465644,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNOR,,GOV,,,,11,111,111,3,-2.0,3,1,3,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218466356,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,NG,,BEN,,BENIN,,GOV,,,,1,10,10,1,0.0,6,1,6,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466359,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,,BEN,,BENIN,,GOV,,,,3,30,30,1,4.0,1,1,1,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218457897,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,1,10,10,1,0.0,9,1,5,-8.48287112561177,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations/
1218457899,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,14,141,141,3,-6.5,9,1,5,-8.48287112561177,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations/
1218466347,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NER,BENIN,NIGERIEN,,,,,4,40,40,1,1.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466354,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,TERRORIST,,UAF,,,1,10,10,1,0.0,1,1,1,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466786,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,TERRORIST,BENIN,UAF,,,,11,112,112,3,-2.0,1,1,1,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218465490,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,RESIDENTS,,CVL,,,17,173,173,4,-5.0,5,1,5,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465491,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNMENT,,GOV,,,17,173,173,4,-5.0,5,1,5,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465492,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,KAMBA,,,,,4,42,42,1,1.9,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465494,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,ADMINISTRATION,GOV,GOV,,,5,51,51,1,3.4,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465495,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,ADMINISTRATION,GOV,GOV,,,11,110,110,3,-2.0,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465496,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,ADMINISTRATION,GOV,GOV,,,11,111,111,3,-2.0,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465497,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,KAMBA,GOV,,,,4,42,42,1,1.9,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465565,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,,COMMUNITY,GOVERNOR,CVL,GOV,,,5,51,51,1,3.4,10,1,10,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465576,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,,RESIDENTS,KAMBA,CVL,,,,5,51,51,1,3.4,10,1,10,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465648,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,,,,5,51,51,1,3.4,2,1,2,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465649,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,,,,11,110,110,3,-2.0,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465650,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,,,,11,111,111,3,-2.0,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465675,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,,GOVERNOR,KAMBA,GOV,,,,4,42,42,1,1.9,8,1,8,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465944,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,KAMBA,BENIN,,,,,4,43,43,1,2.8,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465945,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,KAMBA,BENIN,,GOV,,,4,43,43,1,2.8,1,1,1,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218465946,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,,KAMBA,GOVERNOR,,GOV,,,4,43,43,1,2.8,8,1,8,3.21637426900585,https://dailypost.ng/2025/01/01/kebbi-state-secures-release-of-12-indigenes-detained-in-benin-republic/
1218466648,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,BN,,,MEDIA,MINIST OF FOREIGN AFFAIRS,MED,GOV,,,4,40,40,1,1.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466787,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,BN,,BEN,TERRORIST,BENIN,UAF,,,,11,112,112,3,-2.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466348,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,NG,BEN,NER,BENIN,NIGER,,,,,4,40,40,1,1.0,3,1,3,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466355,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,NG,BEN,,BENIN,TERRORIST,,UAF,,,1,10,10,1,0.0,1,1,1,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466533,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,NG,,,MINIST OF FOREIGN AFFAIRS,MEDIA,GOV,MED,,,4,40,40,1,1.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466346,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,NG,BEN,NER,BENIN,NIGER,,,,,1,10,10,1,0.0,1,1,1,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466353,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,NG,BEN,NER,BENIN,NIGER,,,,,5,57,57,1,8.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218466685,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,NG,NG,NER,BEN,NIGER,BENIN,,,,,5,57,57,1,8.0,2,1,2,-7.90123456790123,https://saharareporters.com/2025/01/01/benin-summons-niger-republic-envoy-over-terrorism-claims
1218427531,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,NI,,,,SENATOR,,LEG,,,,9,90,90,2,-2.0,6,1,6,1.46252285191956,https://www.legit.ng/business-economy/economy/1633507-2025-road-projects-vehicles-cost-n365-billion/
1218427566,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,,NGA,,NIGERIA,,GOV,,,,2,20,20,1,3.0,10,1,10,1.46252285191956,https://www.legit.ng/business-economy/economy/1633507-2025-road-projects-vehicles-cost-n365-billion/
1218370051,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,2,20,20,1,3.0,10,1,10,-12.206572769953,https://punchng.com/pdp-seeks-igs-intervention-in-edo-lg-crisis/
1218370395,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNOR,,GOV,,,,1,16,16,1,-2.0,3,1,3,-12.206572769953,https://punchng.com/pdp-seeks-igs-intervention-in-edo-lg-crisis/
1218380721,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,,,,SPOKESMAN,,MED,,,,1,10,10,1,0.0,10,1,10,-5.30503978779841,https://quicknews-africa.net/police-nab-suspected-kidnapper-in-delta-recover-ammunition-cash/
1218380825,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,,,,OPERATIVE,,SPY,,,,18,180,180,4,-9.0,5,1,5,-5.30503978779841,https://quicknews-africa.net/police-nab-suspected-kidnapper-in-delta-recover-ammunition-cash/
1218419967,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,DIPLOMAT,BENINESE,GOV,,,,4,40,40,1,1.0,2,1,2,-4.59770114942529,https://guardian.ng/news/benin-republic-protests-nigers-claim-of-backing-terrorists-summons-diplomat/
1218419971,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,DIPLOMAT,BENINESE,GOV,GOV,,,4,40,40,1,1.0,6,1,6,-4.59770114942529,https://guardian.ng/news/benin-republic-protests-nigers-claim-of-backing-terrorists-summons-diplomat/
1218370056,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NER,BENIN,NIGER,,GOV,,,14,140,140,3,-6.5,10,1,10,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1218370422,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,,,,1,16,16,1,-2.0,2,1,2,-12.206572769953,https://punchng.com/pdp-seeks-igs-intervention-in-edo-lg-crisis/
1218370443,2025-01-01,202501,2025,2025.0027,0,BN,Benin,BN,9.5,2.25,BN,BN,,,MINISTRY,NATIONAL ASSEMBLY,GOV,LEG,,,7,71,71,2,7.4,4,1,4,-0.59435364041604,https://punchng.com/fg-votes-n365bn-for-new-road-projects/
1218380442,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,BN,,,POLICE,KIDNAPPER,COP,CRM,,,17,173,173,4,-5.0,10,1,10,-5.30503978779841,https://quicknews-africa.net/police-nab-suspected-kidnapper-in-delta-recover-ammunition-cash/
1218370660,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,NG,BN,NER,BEN,NIGERIEN,BENIN,,,,,4,43,43,1,2.8,2,1,2,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1218370661,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,NG,BN,NER,BEN,NIGERIEN,BENINESE,,GOV,,,4,43,43,1,2.8,8,1,8,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1218419766,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,NG,BEN,NER,BENIN,NIGER,,GOV,,,4,40,40,1,1.0,2,1,2,-4.59770114942529,https://guardian.ng/news/benin-republic-protests-nigers-claim-of-backing-terrorists-summons-diplomat/
1218370053,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,NG,BEN,NER,BENIN,NIGERIEN,,,,,4,42,42,1,1.9,2,1,2,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1218370054,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,NG,BEN,NER,BENINESE,NIGERIEN,,,,,11,114,114,3,-2.0,2,1,2,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1218370058,2025-01-01,202501,2025,2025.0027,1,BN,Benin,BN,9.5,2.25,BN,NG,BEN,NER,BENINESE,NIGERIEN,GOV,,,,4,42,42,1,1.9,8,1,8,-5.58139534883721,https://guardian.ng/news/benin-protests-remarks-by-niger-junta-chief/
1281840428,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,NI,GBR,NGA,UNITED KINGDOM,NIGERIA,,,,,4,40,40,1,1.0,2,1,2,-5.93406593406593,https://punchng.com/obasekis-ally-house-burnt-in-edo/
1218494538,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNMENT,,GOV,,,,4,46,46,1,7.0,5,1,5,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218494560,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNMENT,,GOV,,,,18,181,181,4,-9.0,10,1,10,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218501789,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,BOSS,,BUS,,,,12,128,128,3,-5.0,5,1,5,-7.62942779291553,https://thesun.ng/edo-council-boss-declares-impeachment-void-cites-breach-of-due-process/
1218482561,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,5,51,51,1,3.4,10,1,10,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218482566,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,GOV,,,,1,10,10,1,0.0,5,1,5,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218482803,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,MINISTRY,,GOV,,,,1,16,16,1,-2.0,10,1,10,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218482822,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,MINISTRY,,GOV,,,,11,111,111,3,-2.0,10,1,10,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218494275,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,,BN,,,,GOVERNMENT,,GOV,,,4,46,46,1,7.0,5,1,5,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218494282,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,,BN,,,,GOVERNMENT,,GOV,,,18,181,181,4,-9.0,10,1,10,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218482444,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,1,10,10,1,0.0,5,1,5,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218482445,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,14,141,141,3,-6.5,5,1,5,-8.51735015772872,https://punchng.com/benin-republic-summons-niger-diplomat-over-terrorism-allegations-2/
1218494379,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNMENT,,GOV,,,11,112,112,3,-2.0,4,1,4,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218494562,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNMENT,BENIN,GOV,,,,18,181,181,4,-9.0,4,1,4,-10.1827676240209,https://www.peoplesdailyng.com/edo-pdp-raises-alarm-over-alleged-abduction-of-councilors/
1218521770,2025-01-02,202501,2025,2025.0055,0,BN,"Allada, Benin (general), Benin",BN00,6.66547,2.15138,BN,,BEN,,BENIN,,,,,,2,20,20,1,3.0,10,1,10,1.09649122807017,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218521771,2025-01-02,202501,2025,2025.0055,1,BN,"Allada, Benin (general), Benin",BN00,6.66547,2.15138,BN,,BEN,,BENIN,,,,,,4,40,40,1,1.0,10,1,10,1.09649122807017,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218522119,2025-01-02,202501,2025,2025.0055,1,BN,"Allada, Benin (general), Benin",BN00,6.66547,2.15138,BN,,,,MILITARY,,MIL,,,,4,42,42,1,1.9,10,1,10,1.09649122807017,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/
1218578906,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,11,112,112,3,-2.0,6,1,4,-7.46268656716418,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/
1218592086,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,,,,CITIZEN,,CVL,,,,1,10,10,1,0.0,10,1,10,-2.96846011131725,https://visages-du-benin.com/benin-terrorisme-apres-les-compassions-et-soutien-aux-familles-endeuillees-de-kerou-le-gouvernement-sensibilise-materi/
1218592087,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,,,,CITIZEN,,CVL,,,,6,60,60,2,6.0,10,1,10,-2.96846011131725,https://visages-du-benin.com/benin-terrorisme-apres-les-compassions-et-soutien-aux-familles-endeuillees-de-kerou-le-gouvernement-sensibilise-materi/
1218586154,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,11,111,111,3,-2.0,2,1,2,-8.88501742160278,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218586354,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,GOVERNOR,,GOV,,,,1,10,10,1,0.0,20,2,20,-7.76641252975471,https://www.channelstv.com/2025/01/02/edo-lg-crisis-escalates-as-councils-impeach-more-chairmen/
1218586510,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,BN,,,,JUDICIARY,,JUD,,,,1,10,10,1,0.0,6,1,6,-8.88501742160278,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218577995,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,43,43,1,2.8,10,1,10,0.0,https://lanouvelletribune.info/2025/01/visite-technique-au-benin-le-paiement-des-timbres-fiscaux-dematerialise-les-details/
1218599409,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,POLICE,,COP,,,,17,171,1712,4,-9.2,16,1,10,-8.86075949367089,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/
1218531442,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,AFR,,AFRICA,,,,,,8,80,80,2,5.0,10,1,10,4.82456140350877,https://maliactu.net/le-ghana-ouvre-grand-ses-portes-a-lafrique-visa-gratuit-pour-tous/
1218523359,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,CITIZEN,,CVL,,,,8,80,80,2,5.0,10,1,10,2.61437908496732,https://www.rewmi.com/politique-de-libre-circulation-le-ghana-a-leve-lexigence-de-visa-pour-les-africains/
1218515349,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,,,DIPLOMAT,,GOV,,,,4,40,40,1,1.0,3,1,3,-7.89473684210526,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/
1218505537,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,40,40,1,1.0,10,1,10,1.8018018018018,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/
1218555806,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,GV,,,,JOURNALIST,,MED,,,,17,175,175,4,-9.0,2,1,2,-3.47826086956522,https://lequotidien.sn/niger-non-au-muselement-des-voix-critiques/
1218586051,2025-01-02,202501,2025,2025.0055,1,BN,Benin,BN,9.5,2.25,,BN,,,,SECRETARIAT,,GOV,,,11,112,112,3,-2.0,10,1,10,-8.88501742160278,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/
1218586070,2025-01-02,202501,2025,2025.0055,0,BN,Benin,BN,9.5,2.25,,BN,,,,SPEAKER OF THE HOUSE,,LEG,,,10,100,100,3,-5.0,10,1,10,-6.64780763790664,https://www.channelstv.com/2025/01/02/edo-lg-crisis-escalates-as-councils-impeach-more-chairmen/
